date,restaurant,planned_hours,actual_hours,budget,sells
2020-07-19,Noodle Bar,60,46,418.82,2580.71
2020-07-19,Jack Rabbit,87,273,4528.26,142.61
2020-07-20,Copacabana,146,232,3886.21,235.53
2020-07-20,Noodle Bar,204,254,2585.2,2103.83
2020-07-20,Jack Rabbit,213,160,2138.03,4280.36
2020-07-21,Copacabana,273,219,3622.84,1857.41
2020-07-21,Noodle Bar,264,115,2695.15,2315.41
2020-07-21,Jack Rabbit,268,153,3469.26,60.52
2020-07-22,Copacabana,118,194,4885.48,4913.07
2020-07-22,Noodle Bar,165,75,423.04,1402.26
2020-07-22,Jack Rabbit,106,157,2724.36,4432.95
2020-07-23,Copacabana,229,248,3882.81,3090.93
2020-07-23,Noodle Bar,249,25,3386.99,4305.92
2020-07-23,Jack Rabbit,81,262,2857.72,2127.12
2020-07-24,Copacabana,0,284,3642.69,2939.3
2020-07-24,Noodle Bar,242,173,3716.99,4491.22
2020-07-24,Jack Rabbit,60,155,3943.62,3440.83
2020-07-25,Copacabana,248,79,2823.66,4220.46
2020-07-25,Noodle Bar,298,255,728.71,4826.08
2020-07-25,Jack Rabbit,152,77,2897.71,4316.17
2020-07-26,Copacabana,93,265,16.96,3677.37
2020-07-26,Noodle Bar,148,208,1205.47,2704.72
2020-07-26,Jack Rabbit,68,98,3181.05,4069.44
2020-07-27,Copacabana,72,131,3192.87,418.94
2020-07-27,Noodle Bar,94,5,3510.83,2482.85
2020-07-27,Jack Rabbit,106,256,4398.13,150.47
2020-07-28,Copacabana,108,123,2564.65,3891.73
2020-07-28,Noodle Bar,151,36,90.76,795.42
2020-07-28,Jack Rabbit,66,109,4119.56,367.04
2020-07-29,Copacabana,119,135,927.22,1831.4
2020-07-29,Noodle Bar,18,260,2144.23,1395.95
2020-07-29,Jack Rabbit,256,270,2719.89,3767.65
2020-07-30,Copacabana,284,129,26.08,2167.17
2020-07-30,Noodle Bar,37,300,3405.87,4630.25
2020-07-30,Jack Rabbit,116,65,806.41,3418.96
2020-07-31,Copacabana,146,205,916.47,2732.72
2020-07-31,Noodle Bar,4,152,278.44,4916.46
2020-07-31,Jack Rabbit,102,236,1216.79,3971.17
2020-08-01,Copacabana,100,169,544.18,456.29
2020-08-01,Noodle Bar,52,240,2915.72,4588.91
2020-08-01,Jack Rabbit,76,221,4319.48,4438.73
2020-08-02,Copacabana,198,145,123.07,3764.92
2020-08-02,Noodle Bar,211,10,644.56,4797.18
2020-08-02,Jack Rabbit,273,235,1423.18,4810.69
2020-08-03,Copacabana,295,220,3366.18,3309.7
2020-08-03,Noodle Bar,199,19,500.45,2831.76
2020-08-03,Jack Rabbit,100,280,4953.16,4581.75
2020-08-04,Copacabana,199,276,2215.92,875.26
2020-08-04,Noodle Bar,81,42,229.42,2200.02
2020-08-04,Jack Rabbit,201,131,2.51,1270.76
2020-08-05,Copacabana,299,110,3272.99,323.14
2020-08-05,Noodle Bar,46,165,487.15,277.9
2020-08-05,Jack Rabbit,36,222,2973.55,4398.25
2020-08-06,Copacabana,81,192,4696.71,878.69
2020-08-06,Noodle Bar,5,63,1005.94,1492.9
2020-08-06,Jack Rabbit,30,277,1109.35,628.31
2020-08-07,Copacabana,201,112,1674.89,450.69
2020-08-07,Noodle Bar,131,207,1062.93,2027.5
2020-08-07,Jack Rabbit,225,160,4388.96,635.5
2020-08-08,Copacabana,284,113,2060.15,1209.46
2020-08-08,Noodle Bar,42,270,3368.3,4400.57
2020-08-08,Jack Rabbit,278,245,2063.26,4750.71
2020-08-09,Copacabana,187,165,3670.8,331.94
2020-08-09,Noodle Bar,67,114,402.96,882.83
2020-08-09,Jack Rabbit,218,219,4498.76,1800.6
2020-08-10,Copacabana,81,77,1575.12,1728.27
2020-08-10,Noodle Bar,64,67,3147.62,4283.88
2020-08-10,Jack Rabbit,179,49,4948.55,2919.01
2020-08-11,Copacabana,78,235,4448.53,2485.68
2020-08-11,Noodle Bar,211,269,1381.13,2027.04
2020-08-11,Jack Rabbit,89,26,4187.93,2806.7
2020-08-12,Copacabana,240,49,3236.36,2602.8
2020-08-12,Noodle Bar,168,168,3393.62,1414.78
2020-08-12,Jack Rabbit,280,230,2354.64,4960.97
2020-08-13,Copacabana,252,19,3522.12,2351.46
2020-08-13,Noodle Bar,134,159,3036.35,879.33
2020-08-13,Jack Rabbit,158,139,3348.58,517.39
2020-08-14,Copacabana,75,260,2115.58,217.74
2020-08-14,Noodle Bar,48,9,2036.28,3393.96
2020-08-14,Jack Rabbit,26,21,4323.76,2152.8
2020-08-15,Copacabana,107,254,3545.55,2961.72
2020-08-15,Noodle Bar,285,129,3207.22,3543.92
2020-08-15,Jack Rabbit,160,87,3360.28,2070.78
2020-08-16,Copacabana,76,185,619.05,3199.94
2020-08-16,Noodle Bar,153,154,1382.32,3691.43
2020-08-16,Jack Rabbit,27,85,1908.98,4172.92
2020-08-17,Copacabana,114,280,4470.93,32.81
2020-08-17,Noodle Bar,131,224,610.26,1221.08
2020-08-17,Jack Rabbit,20,94,2529.23,3280.85
2020-08-18,Copacabana,149,125,1352.08,3540.19
2020-08-18,Noodle Bar,26,106,4931.97,1855.36
2020-08-18,Jack Rabbit,5,205,1805.22,4087.29
2020-08-19,Copacabana,241,76,3238.49,4262.87
2020-08-19,Noodle Bar,72,95,3838.13,4926.09
2020-08-19,Jack Rabbit,231,225,1487.82,3577.35
2020-08-20,Copacabana,42,78,3724.27,1941.51
2020-08-20,Noodle Bar,35,244,3821.99,580.02
2020-08-20,Jack Rabbit,153,273,1707.25,2206.51
2020-08-21,Copacabana,263,145,3456.5,2351.5
2020-08-21,Noodle Bar,233,100,4321.13,4355.9
2020-08-21,Jack Rabbit,261,85,1637.26,268.7
2020-08-22,Copacabana,65,195,1481.77,3944.46
2020-08-22,Noodle Bar,280,249,3246.13,3287.32
2020-08-22,Jack Rabbit,125,123,4436.51,3156.37
2020-08-23,Copacabana,148,23,1119.51,995.57
2020-08-23,Noodle Bar,1,180,812.76,661.24
2020-08-23,Jack Rabbit,275,21,84.05,732.36
2020-08-24,Copacabana,31,287,2734.78,2110.37
2020-08-24,Noodle Bar,13,74,1252.62,1069.81
2020-08-24,Jack Rabbit,26,263,2507.36,3497.09
2020-08-25,Copacabana,153,222,1222.03,3644.83
2020-08-25,Noodle Bar,67,289,1690.68,1636.1
2020-08-25,Jack Rabbit,265,13,1273.75,3245.52
2020-08-26,Copacabana,3,193,1444.58,2613.78
2020-08-26,Noodle Bar,40,119,4128.62,40.76
2020-08-26,Jack Rabbit,177,267,3107.55,3557.65
2020-08-27,Copacabana,149,130,3513.93,4397.52
2020-08-27,Noodle Bar,2,95,3690.31,2809.4
2020-08-27,Jack Rabbit,296,71,4871.87,4543.26
2020-08-28,Copacabana,66,87,4478.77,767.36
2020-08-28,Noodle Bar,254,124,3881.68,1832.01
2020-08-28,Jack Rabbit,129,296,326.03,1918.69
2020-08-29,Copacabana,282,203,2112.08,1418.78
2020-08-29,Noodle Bar,25,216,1409.37,4710.15
2020-08-29,Jack Rabbit,28,109,2907.36,3250.63
2020-08-30,Copacabana,253,87,164.19,2559.54
2020-08-30,Noodle Bar,295,174,2040.82,3742.96
2020-08-30,Jack Rabbit,6,233,1482.75,1198.33
2020-08-31,Copacabana,195,142,832.83,3978.98
2020-08-31,Noodle Bar,187,226,4818.68,2401.75
2020-08-31,Jack Rabbit,36,40,4982.68,2509.44
2020-09-01,Copacabana,212,233,4252.32,1025.25
2020-09-01,Noodle Bar,245,290,878.65,4284.13
2020-09-01,Jack Rabbit,115,31,4959.16,3303.33
2020-09-02,Copacabana,70,265,1285.55,1622.44
2020-09-02,Noodle Bar,125,201,2821.61,3435.47
2020-09-02,Jack Rabbit,130,231,919.23,2252.83
2020-09-03,Copacabana,278,244,2239.87,3507.78
2020-09-03,Noodle Bar,51,189,2512.57,185.51
2020-09-03,Jack Rabbit,192,91,3699.75,2684.17
2020-09-04,Copacabana,107,64,4171.82,3266.48
2020-09-04,Noodle Bar,191,159,2889.24,4614.32
2020-09-04,Jack Rabbit,242,145,1526.4,1598.59
2020-09-05,Copacabana,52,144,851.39,3339.14
2020-09-05,Noodle Bar,147,117,3173.37,85.84
2020-09-05,Jack Rabbit,155,62,4757.85,4178.41
2020-09-06,Copacabana,241,258,2994.84,4962.85
2020-09-06,Noodle Bar,263,244,2539.24,3955.3
2020-09-06,Jack Rabbit,76,137,4871.93,842.42
2020-09-07,Copacabana,216,186,4485.5,1462.65
2020-09-07,Noodle Bar,162,74,2787.21,1571.41
2020-09-07,Jack Rabbit,125,279,1941.94,3211.75
2020-09-08,Copacabana,249,176,2953.28,4861.1
2020-09-08,Noodle Bar,223,72,2905.08,3178.36
2020-09-08,Jack Rabbit,235,260,1607.2,2055.67
2020-09-09,Copacabana,120,220,3463.65,3403.78
2020-09-09,Noodle Bar,121,167,733.13,4284.07
2020-09-09,Jack Rabbit,182,281,782.31,1882.68
2020-09-10,Copacabana,149,29,2472.03,4274.88
2020-09-10,Noodle Bar,300,174,4601.21,3970.07
2020-09-10,Jack Rabbit,72,6,3462.1,4440.56
2020-09-11,Copacabana,88,26,3270.52,3828.91
2020-09-11,Noodle Bar,72,212,3886.68,4524.69
2020-09-11,Jack Rabbit,175,40,1006.6,4658.19
2020-09-12,Copacabana,50,16,4456.77,227.58
2020-09-12,Noodle Bar,191,258,380.66,4705.43
2020-09-12,Jack Rabbit,182,225,4936.63,1479.94
2020-09-13,Copacabana,299,114,3398.28,564.07
2020-09-13,Noodle Bar,269,7,3536.12,3221.85
2020-09-13,Jack Rabbit,94,82,4293.46,311.86
2020-09-14,Copacabana,66,166,34.83,2142.04
2020-09-14,Noodle Bar,116,288,2452.94,4351.19
2020-09-14,Jack Rabbit,27,113,3559.42,635.44
2020-09-15,Copacabana,249,262,929.25,4208.19
2020-09-15,Noodle Bar,39,22,2416.75,2761.94
2020-09-15,Jack Rabbit,207,166,586.94,840.59
2020-09-16,Copacabana,183,97,2526.79,3699.13
2020-09-16,Noodle Bar,132,104,4430.83,2450.77
2020-09-16,Jack Rabbit,175,156,88.24,3964.46
2020-09-17,Copacabana,223,206,2442.76,3381.17
2020-09-17,Noodle Bar,127,6,4416.15,4944.42
2020-09-17,Jack Rabbit,19,143,2495.72,2472.9
2020-09-18,Copacabana,178,99,494.48,3583.88
2020-09-18,Noodle Bar,36,243,3325.65,184.41
2020-09-18,Jack Rabbit,42,177,191.0,2690.49
2020-09-19,Copacabana,261,82,911.7,1662.67
2020-09-19,Noodle Bar,125,137,4451.79,2968.66
2020-09-19,Jack Rabbit,140,82,1610.7,3158.56
2020-09-20,Copacabana,106,63,559.27,272.19
2020-09-20,Noodle Bar,116,235,778.4,4958.44
2020-09-20,Jack Rabbit,259,292,3923.94,860.01
2020-09-21,Copacabana,142,79,115.74,307.31
2020-09-21,Noodle Bar,50,144,3185.49,984.7
2020-09-21,Jack Rabbit,188,234,3998.78,3907.18
2020-09-22,Copacabana,282,225,1622.68,177.47
2020-09-22,Noodle Bar,166,125,2321.3,246.57
2020-09-22,Jack Rabbit,52,240,3334.7,2437.82
2020-09-23,Copacabana,101,38,3591.2,3099.38
2020-09-23,Noodle Bar,279,226,4839.3,4412.06
2020-09-23,Jack Rabbit,10,55,2682.48,4162.79
2020-09-24,Copacabana,93,267,4211.5,103.7
2020-09-24,Noodle Bar,58,111,1779.83,818.26
2020-09-24,Jack Rabbit,121,159,2267.45,2957.74
2020-09-25,Copacabana,17,129,3144.54,4656.21
2020-09-25,Noodle Bar,104,271,2545.15,3515.06
2020-09-25,Jack Rabbit,215,38,2613.03,2884.07
2020-09-26,Copacabana,5,271,2572.25,1653.38
2020-09-26,Noodle Bar,228,172,3947.11,4619.83
2020-09-26,Jack Rabbit,295,79,4019.91,15.85
2020-09-27,Copacabana,57,59,4609.14,3707.15
2020-09-27,Noodle Bar,43,67,3059.14,2897.59
2020-09-27,Jack Rabbit,197,213,389.49,2153.68
2020-09-28,Copacabana,48,123,1211.84,4804.31
2020-09-28,Noodle Bar,124,108,508.89,4730.31
2020-09-28,Jack Rabbit,205,143,1211.15,1233.9
2020-09-29,Copacabana,263,161,3870.06,1070.04
2020-09-29,Noodle Bar,116,65,3197.17,1905.38
2020-09-29,Jack Rabbit,105,111,3975.97,146.5
2020-09-30,Copacabana,68,9,3780.78,672.49
2020-09-30,Noodle Bar,73,152,4226.02,4190.05
2020-09-30,Jack Rabbit,264,270,3734.01,3946.22
2020-10-01,Copacabana,231,153,1366.99,4054.56
2020-10-01,Noodle Bar,194,218,4148.21,4436.29
2020-10-01,Jack Rabbit,268,195,1096.53,679.84
2020-10-02,Copacabana,249,166,2538.67,167.73
2020-10-02,Noodle Bar,86,182,1510.25,3859.61
2020-10-02,Jack Rabbit,216,102,483.02,135.6
2020-10-03,Copacabana,139,22,2856.81,4679.15
2020-10-03,Noodle Bar,300,247,2280.45,4731.81
2020-10-03,Jack Rabbit,56,22,2969.74,2584.82
2020-10-04,Copacabana,200,113,1115.95,3637.04
2020-10-04,Noodle Bar,225,166,4091.18,3692.17
2020-10-04,Jack Rabbit,276,216,558.19,1209.29
2020-10-05,Copacabana,66,147,90.98,850.47
2020-10-05,Noodle Bar,89,137,2608.67,876.53
2020-10-05,Jack Rabbit,91,148,1824.71,274.11
2020-10-06,Copacabana,169,176,1239.95,3878.28
2020-10-06,Noodle Bar,45,209,4633.91,631.91
2020-10-06,Jack Rabbit,300,24,4556.38,1882.69
2020-10-07,Copacabana,263,1,3669.57,3175.8
2020-10-07,Noodle Bar,284,254,3096.38,2764.17
2020-10-07,Jack Rabbit,49,178,2329.23,4914.64
2020-10-08,Copacabana,4,209,1795.35,1303.97
2020-10-08,Noodle Bar,228,112,3222.56,1950.2
2020-10-08,Jack Rabbit,88,23,4656.94,3795.81
2020-10-09,Copacabana,263,243,4691.86,3798.59
2020-10-09,Noodle Bar,144,135,2198.12,3577.74
2020-10-09,Jack Rabbit,149,249,3592.43,272.92
2020-10-10,Copacabana,246,143,3141.87,3521.46
2020-10-10,Noodle Bar,67,14,0.12,39.43
2020-10-10,Jack Rabbit,296,75,3648.28,1247.98
2020-10-11,Copacabana,182,245,265.76,1691.99
2020-10-11,Noodle Bar,289,270,3369.0,3810.46
2020-10-11,Jack Rabbit,298,207,2471.38,2874.93
2020-10-12,Copacabana,63,206,2903.1,965.58
2020-10-12,Noodle Bar,163,51,3327.6,3959.39
2020-10-12,Jack Rabbit,188,93,4042.84,1259.13
2020-10-13,Copacabana,126,203,1425.31,606.47
2020-10-13,Noodle Bar,20,192,4323.52,1412.86
2020-10-13,Jack Rabbit,44,239,2910.0,1787.77
2020-10-14,Copacabana,185,11,3437.89,251.25
2020-10-14,Noodle Bar,208,188,2344.21,1999.35
2020-10-14,Jack Rabbit,49,214,483.49,3257.75
2020-10-15,Copacabana,192,102,205.93,4052.2
2020-10-15,Noodle Bar,245,236,3334.23,4587.63
2020-10-15,Jack Rabbit,212,38,2739.25,622.94
2020-10-16,Copacabana,240,75,2226.53,3079.08
2020-10-16,Noodle Bar,45,216,4737.87,3279.29
2020-10-16,Jack Rabbit,40,267,2532.44,3357.24
2020-10-17,Copacabana,247,259,313.98,4277.87
2020-10-17,Noodle Bar,196,227,876.2,2760.37
2020-10-17,Jack Rabbit,163,11,2988.95,1877.23
2020-10-18,Copacabana,86,260,2959.08,4754.81
2020-10-18,Noodle Bar,274,278,452.44,1319.74
2020-10-18,Jack Rabbit,285,29,3343.83,941.46
2020-10-19,Copacabana,294,198,1682.47,4832.44
2020-10-19,Noodle Bar,281,163,1655.39,2354.7
2020-10-19,Jack Rabbit,28,84,3032.03,3959.11
2020-10-20,Copacabana,219,23,4361.0,1524.33
2020-10-20,Noodle Bar,152,49,4156.24,677.87
2020-10-20,Jack Rabbit,278,89,3304.07,1966.38
2020-10-21,Copacabana,147,56,4152.34,1327.95
2020-10-21,Noodle Bar,253,104,4065.21,441.51
2020-10-21,Jack Rabbit,259,283,1555.31,456.48
2020-10-22,Copacabana,100,76,2347.97,636.63
2020-10-22,Noodle Bar,197,272,3331.16,4841.57
2020-10-22,Jack Rabbit,59,207,4980.54,1034.83
2020-10-23,Copacabana,215,47,3219.94,2550.37
2020-10-23,Noodle Bar,269,105,2482.74,1570.85
2020-10-23,Jack Rabbit,98,209,4708.34,2735.97
2020-10-24,Copacabana,96,178,2463.03,876.08
2020-10-24,Noodle Bar,241,299,757.85,293.69
2020-10-24,Jack Rabbit,65,248,1084.8,3963.85
2020-10-25,Copacabana,186,122,3527.67,212.11
2020-10-25,Noodle Bar,45,40,2495.82,4138.68
2020-10-25,Jack Rabbit,217,240,2649.25,191.55
2020-10-26,Copacabana,41,124,4356.48,4115.6
2020-10-26,Noodle Bar,150,166,801.58,1888.63
2020-10-26,Jack Rabbit,99,136,278.95,2631.16
2020-10-27,Copacabana,109,194,985.8,1033.94
2020-10-27,Noodle Bar,168,200,4035.68,430.92
2020-10-27,Jack Rabbit,64,86,4236.35,3388.65
2020-10-28,Copacabana,158,210,3996.72,1609.28
2020-10-28,Noodle Bar,22,15,856.51,196.63
2020-10-28,Jack Rabbit,117,79,4184.1,2529.84
2020-10-29,Copacabana,154,250,1211.16,841.35
2020-10-29,Noodle Bar,170,285,1919.83,3900.91
2020-10-29,Jack Rabbit,159,113,2210.47,4229.31
2020-10-30,Copacabana,250,34,2675.46,1974.7
2020-10-30,Noodle Bar,275,235,4793.96,926.71
2020-10-30,Jack Rabbit,16,111,1907.48,1443.17
2020-10-31,Copacabana,45,246,2139.37,39.85
2020-10-31,Noodle Bar,189,260,2093.49,2044.81
2020-10-31,Jack Rabbit,144,115,791.59,665.15
2020-11-01,Copacabana,56,49,3646.83,2843.29
2020-11-01,Noodle Bar,25,292,3330.34,4498.5
2020-11-01,Jack Rabbit,294,87,2065.31,2380.18
2020-11-02,Copacabana,225,208,2674.61,2539.85
2020-11-02,Noodle Bar,212,75,2680.36,1400.81
2020-11-02,Jack Rabbit,85,244,3065.04,4323.1
2020-11-03,Copacabana,66,168,4257.77,1021.57
2020-11-03,Noodle Bar,261,237,144.47,4132.93
2020-11-03,Jack Rabbit,272,241,1169.05,2001.45
2020-11-04,Copacabana,173,227,313.84,2537.24
2020-11-04,Noodle Bar,106,266,609.64,4047.34
2020-11-04,Jack Rabbit,129,110,1451.01,271.32
2020-11-05,Copacabana,210,57,4911.99,201.21
2020-11-05,Noodle Bar,73,218,3166.75,2579.91
2020-11-05,Jack Rabbit,211,86,1905.41,3127.4
2020-11-06,Copacabana,271,114,3267.4,3122.93
2020-11-06,Noodle Bar,148,292,3632.75,112.0
2020-11-06,Jack Rabbit,55,219,2366.02,2865.76
2020-11-07,Copacabana,56,182,4204.19,1097.72
2020-11-07,Noodle Bar,170,111,2886.48,4722.65
2020-11-07,Jack Rabbit,269,48,590.51,564.5
2020-11-08,Copacabana,271,6,3589.91,4070.36
2020-11-08,Noodle Bar,83,288,3767.85,1041.98
2020-11-08,Jack Rabbit,156,43,2802.21,4020.69
2020-11-09,Copacabana,257,219,3813.88,2015.69
2020-11-09,Noodle Bar,36,235,4684.17,10.75
2020-11-09,Jack Rabbit,4,238,566.41,2891.15
2020-11-10,Copacabana,95,198,3164.33,716.75
2020-11-10,Noodle Bar,296,17,2082.7,4372.25
2020-11-10,Jack Rabbit,137,264,1909.51,4145.53
2020-11-11,Copacabana,280,283,555.93,910.69
2020-11-11,Noodle Bar,202,171,3745.07,2288.44
2020-11-11,Jack Rabbit,149,259,409.09,1952.86
2020-11-12,Copacabana,35,281,3354.81,4116.72
2020-11-12,Noodle Bar,74,146,4531.14,2240.16
2020-11-12,Jack Rabbit,254,70,3138.84,4175.19
2020-11-13,Copacabana,284,239,4093.56,2527.28
2020-11-13,Noodle Bar,217,82,1750.93,805.48
2020-11-13,Jack Rabbit,284,206,4862.66,3024.86
2020-11-14,Copacabana,138,183,4401.92,1692.08
2020-11-14,Noodle Bar,272,70,2833.27,1051.41
2020-11-14,Jack Rabbit,120,273,1433.92,4506.98
2020-11-15,Copacabana,239,121,2.46,3758.84
2020-11-15,Noodle Bar,232,203,4634.42,1042.16
2020-11-15,Jack Rabbit,195,199,2677.94,1344.97
2020-11-16,Copacabana,52,163,3686.28,137.52
2020-11-16,Noodle Bar,208,42,1201.31,2215.51
2020-11-16,Jack Rabbit,197,190,4347.76,2815.02
2020-11-17,Copacabana,215,31,652.63,2440.74
2020-11-17,Noodle Bar,17,151,3606.73,2915.52
2020-11-17,Jack Rabbit,178,173,1588.08,3758.54
2020-11-18,Copacabana,63,259,4766.09,2033.18
2020-11-18,Noodle Bar,198,265,4423.07,3247.01
2020-11-18,Jack Rabbit,34,128,1629.19,3410.86
2020-11-19,Copacabana,223,263,254.81,433.44
2020-11-19,Noodle Bar,8,40,2724.01,2447.06
2020-11-19,Jack Rabbit,113,58,3399.43,1179.57
2020-11-20,Copacabana,135,93,2146.94,4431.95
2020-11-20,Noodle Bar,108,145,3517.22,3735.52
2020-11-20,Jack Rabbit,250,267,625.76,4895.31
2020-11-21,Copacabana,161,163,1164.59,4986.17
2020-11-21,Noodle Bar,51,83,3726.81,770.04
2020-11-21,Jack Rabbit,268,12,2541.24,4666.92
2020-11-22,Copacabana,51,252,426.89,122.59
2020-11-22,Noodle Bar,108,157,3931.92,3574.87
2020-11-22,Jack Rabbit,103,96,788.55,1443.63
2020-11-23,Copacabana,206,224,3245.71,1072.99
2020-11-23,Noodle Bar,64,257,2707.35,3965.5
2020-11-23,Jack Rabbit,181,286,745.14,3282.57
2020-11-24,Copacabana,161,234,581.96,236.52
2020-11-24,Noodle Bar,185,206,3655.94,783.26
2020-11-24,Jack Rabbit,76,217,4796.86,2285.89
2020-11-25,Copacabana,63,78,3299.28,233.33
2020-11-25,Noodle Bar,226,132,1413.6,1096.1
2020-11-25,Jack Rabbit,131,110,1831.53,377.06
2020-11-26,Copacabana,59,134,2641.49,659.63
2020-11-26,Noodle Bar,65,210,1788.81,2397.7
2020-11-26,Jack Rabbit,149,103,3203.58,3442.4
2020-11-27,Copacabana,122,299,3978.72,3565.86
2020-11-27,Noodle Bar,228,232,4490.45,666.75
2020-11-27,Jack Rabbit,41,299,450.58,2141.03
2020-11-28,Copacabana,271,67,2326.04,1213.45
2020-11-28,Noodle Bar,104,15,3237.63,666.48
2020-11-28,Jack Rabbit,143,104,3349.33,3277.43
2020-11-29,Copacabana,258,73,2674.19,941.72
2020-11-29,Noodle Bar,216,37,1640.78,4224.99
2020-11-29,Jack Rabbit,58,56,363.91,2646.91
2020-11-30,Copacabana,16,79,4591.6,4050.25
2020-11-30,Noodle Bar,32,241,4579.94,2253.14
2020-11-30,Jack Rabbit,164,131,2030.53,1620.26
2020-12-01,Copacabana,243,266,2438.52,2529.14
2020-12-01,Noodle Bar,10,244,2312.4,4720.19
2020-12-01,Jack Rabbit,288,52,4282.35,3041.85
2020-12-02,Copacabana,131,136,2629.89,4003.47
2020-12-02,Noodle Bar,118,18,4460.41,2194.59
2020-12-02,Jack Rabbit,142,105,4237.2,1028.36
2020-12-03,Copacabana,244,179,3577.22,1813.01
2020-12-03,Noodle Bar,140,66,309.83,357.08
2020-12-03,Jack Rabbit,47,226,2918.57,4593.47
2020-12-04,Copacabana,202,89,179.31,392.35
2020-12-04,Noodle Bar,224,68,2362.05,1976.76
2020-12-04,Jack Rabbit,206,148,2194.39,4246.26
2020-12-05,Copacabana,47,241,3802.0,3679.91
2020-12-05,Noodle Bar,297,146,1131.07,4367.41
2020-12-05,Jack Rabbit,274,56,1011.05,4806.53
2020-12-06,Copacabana,108,157,3178.39,4435.28
2020-12-06,Noodle Bar,218,94,2300.51,1704.43
2020-12-06,Jack Rabbit,13,217,3124.08,2101.99
2020-12-07,Copacabana,51,21,1196.74,2319.86
2020-12-07,Noodle Bar,261,109,3846.77,2397.93
2020-12-07,Jack Rabbit,261,152,3155.13,2006.24
2020-12-08,Copacabana,202,85,4506.35,1675.06
2020-12-08,Noodle Bar,250,37,606.53,2020.15
2020-12-08,Jack Rabbit,96,153,2681.92,2885.11
2020-12-09,Copacabana,88,237,1515.6,3334.82
2020-12-09,Noodle Bar,74,5,1478.67,59.86
2020-12-09,Jack Rabbit,253,33,2939.1,4836.47
2020-12-10,Copacabana,182,231,3094.03,4512.44
2020-12-10,Noodle Bar,141,213,707.37,4212.69
2020-12-10,Jack Rabbit,186,80,4473.69,73.66
2020-12-11,Copacabana,21,207,4018.38,4756.12
2020-12-11,Noodle Bar,198,129,106.56,2732.84
2020-12-11,Jack Rabbit,39,52,200.19,887.86
2020-12-12,Copacabana,173,187,3810.6,828.39
2020-12-12,Noodle Bar,270,69,2119.34,4701.4
2020-12-12,Jack Rabbit,84,92,541.15,2767.15
2020-12-13,Copacabana,9,126,2404.33,1193.84
2020-12-13,Noodle Bar,165,77,2703.87,1441.82
2020-12-13,Jack Rabbit,223,148,3781.58,1546.12
2020-12-14,Copacabana,156,171,373.63,786.27
2020-12-14,Noodle Bar,177,181,1821.38,1133.12
2020-12-14,Jack Rabbit,27,182,1034.43,3132.39
2020-12-15,Copacabana,265,110,188.41,962.47
2020-12-15,Noodle Bar,111,79,4827.24,1642.38
2020-12-15,Jack Rabbit,280,231,167.01,4171.69
2020-12-16,Copacabana,226,127,1328.0,2657.91
2020-12-16,Noodle Bar,197,207,2695.56,3957.19
2020-12-16,Jack Rabbit,15,11,3169.67,4353.92
2020-12-17,Copacabana,20,87,1392.03,1635.98
2020-12-17,Noodle Bar,135,209,2750.01,2422.49
2020-12-17,Jack Rabbit,89,216,485.09,2732.62
2020-12-18,Copacabana,148,260,215.54,3909.16
2020-12-18,Noodle Bar,239,260,1713.48,206.4
2020-12-18,Jack Rabbit,145,64,3650.57,1901.3
2020-12-19,Copacabana,143,218,3602.78,1873.88
2020-12-19,Noodle Bar,36,158,943.91,3271.29
2020-12-19,Jack Rabbit,158,187,58.99,6.69
2020-12-20,Copacabana,52,194,1684.42,2028.64
2020-12-20,Noodle Bar,80,210,1406.85,57.6
2020-12-20,Jack Rabbit,124,257,4093.67,2558.71
2020-12-21,Copacabana,115,271,4870.25,4485.13
2020-12-21,Noodle Bar,217,235,1686.27,149.96
2020-12-21,Jack Rabbit,89,72,4714.53,4050.83
2020-12-22,Copacabana,130,68,747.45,1368.46
2020-12-22,Noodle Bar,181,202,284.97,572.92
2020-12-22,Jack Rabbit,19,70,4700.44,1737.14
2020-12-23,Copacabana,296,40,3532.58,1692.89
2020-12-23,Noodle Bar,200,265,3854.97,1013.14
2020-12-23,Jack Rabbit,248,228,1098.4,3859.66
2020-12-24,Copacabana,74,256,4721.76,193.09
2020-12-24,Noodle Bar,68,171,1246.06,4220.89
2020-12-24,Jack Rabbit,25,93,1915.99,4712.93
2020-12-25,Copacabana,100,130,2861.01,2458.07
2020-12-25,Noodle Bar,9,101,1725.81,4278.22
2020-12-25,Jack Rabbit,4,238,4838.1,3097.36
2020-12-26,Copacabana,174,221,2589.21,745.53
2020-12-26,Noodle Bar,113,122,1635.71,2911.17
2020-12-26,Jack Rabbit,215,168,4791.1,2522.77
2020-12-27,Copacabana,60,4,3359.76,2653.21
2020-12-27,Noodle Bar,212,257,3000.95,3803.16
2020-12-27,Jack Rabbit,267,69,3531.99,1988.05
2020-12-28,Copacabana,42,214,2852.85,1424.61
